"","GENEID","SYMBOL","TXID"
"2146","ENSG00000160781","PAQR6","ENST00000470198"
"2147","ENSG00000160781","PAQR6","ENST00000475507"
"2148","ENSG00000160781","PAQR6","ENST00000623241"
"2149","ENSG00000160781","PAQR6","ENST00000613336"
"2150","ENSG00000160781","PAQR6","ENST00000612424"
"2151","ENSG00000160781","PAQR6","ENST00000356983"
"2152","ENSG00000160781","PAQR6","ENST00000540423"
"2153","ENSG00000057704","TMCC3","ENST00000261226"
"2154","ENSG00000057704","TMCC3","ENST00000551457"
"2155","ENSG00000057704","TMCC3","ENST00000548918"
"2156","ENSG00000057704","TMCC3","ENST00000552239"
"2157","ENSG00000057704","TMCC3","ENST00000616161"
"2158","ENSG00000026652","AGPAT4","ENST00000320285"
"2159","ENSG00000026652","AGPAT4","ENST00000437165"
"2160","ENSG00000026652","AGPAT4","ENST00000436279"
"2161","ENSG00000026652","AGPAT4","ENST00000366905"
"2162","ENSG00000026652","AGPAT4","ENST00000366911"
"2163","ENSG00000165410","CFL2","ENST00000298159"
"2164","ENSG00000165410","CFL2","ENST00000341223"
"2165","ENSG00000165410","CFL2","ENST00000554470"
"2166","ENSG00000165410","CFL2","ENST00000422678"
"2167","ENSG00000165410","CFL2","ENST00000555765"
"2168","ENSG00000165410","CFL2","ENST00000556161"
"2169","LRG_213","CFL2","LRG_213t1"
"2170","ENSG00000066322","ELOVL1","ENST00000372458"
"2171","ENSG00000066322","ELOVL1","ENST00000468865"
"2172","ENSG00000066322","ELOVL1","ENST00000464204"
"2173","ENSG00000066322","ELOVL1","ENST00000470968"
"2174","ENSG00000066322","ELOVL1","ENST00000487209"
"2175","ENSG00000066322","ELOVL1","ENST00000470769"
"2176","ENSG00000066322","ELOVL1","ENST00000497569"
"2177","ENSG00000066322","ELOVL1","ENST00000482302"
"2178","ENSG00000066322","ELOVL1","ENST00000497050"
"2179","ENSG00000066322","ELOVL1","ENST00000478481"
"2180","ENSG00000066322","ELOVL1","ENST00000479439"
"2181","ENSG00000066322","ELOVL1","ENST00000465321"
"2182","ENSG00000066322","ELOVL1","ENST00000479686"
"2183","ENSG00000066322","ELOVL1","ENST00000496932"
"2184","ENSG00000066322","ELOVL1","ENST00000621943"
"2185","ENSG00000066322","ELOVL1","ENST00000413844"
"2186","ENSG00000066322","ELOVL1","ENST00000621166"
"2187","ENSG00000046653","GPM6B","ENST00000316715"
"2188","ENSG00000046653","GPM6B","ENST00000454189"
"2189","ENSG00000046653","GPM6B","ENST00000493677"
"2190","ENSG00000046653","GPM6B","ENST00000472735"
"2191","ENSG00000046653","GPM6B","ENST00000355135"
"2192","ENSG00000046653","GPM6B","ENST00000356942"
"2193","ENSG00000046653","GPM6B","ENST00000398361"
"2194","ENSG00000046653","GPM6B","ENST00000495211"
"2195","ENSG00000046653","GPM6B","ENST00000493085"
"2196","ENSG00000046653","GPM6B","ENST00000468080"
"2197","ENSG00000046653","GPM6B","ENST00000475307"
"2198","ENSG00000064042","LIMCH1","ENST00000513024"
"2199","ENSG00000064042","LIMCH1","ENST00000509638"
"2200","ENSG00000064042","LIMCH1","ENST00000508501"
"2201","ENSG00000064042","LIMCH1","ENST00000512946"
"2202","ENSG00000064042","LIMCH1","ENST00000313860"
"2203","ENSG00000064042","LIMCH1","ENST00000512228"
"2204","ENSG00000064042","LIMCH1","ENST00000512632"
"2205","ENSG00000064042","LIMCH1","ENST00000514190"
"2206","ENSG00000064042","LIMCH1","ENST00000512820"
"2207","ENSG00000064042","LIMCH1","ENST00000511424"
"2208","ENSG00000064042","LIMCH1","ENST00000446625"
"2209","ENSG00000064042","LIMCH1","ENST00000515847"
"2210","ENSG00000064042","LIMCH1","ENST00000503057"
"2211","ENSG00000064042","LIMCH1","ENST00000511496"
"2212","ENSG00000064042","LIMCH1","ENST00000514096"
"2213","ENSG00000064042","LIMCH1","ENST00000509277"
"2214","ENSG00000064042","LIMCH1","ENST00000509454"
"2215","ENSG00000064042","LIMCH1","ENST00000396595"
"2216","ENSG00000064042","LIMCH1","ENST00000381753"
"2217","ENSG00000064042","LIMCH1","ENST00000508466"
"2218","ENSG00000064042","LIMCH1","ENST00000515785"
"2219","ENSG00000064042","LIMCH1","ENST00000505705"
"2220","ENSG00000076706","MCAM","ENST00000264036"
"2221","ENSG00000076706","MCAM","ENST00000528533"
"2222","ENSG00000076706","MCAM","ENST00000525586"
"2223","ENSG00000076706","MCAM","ENST00000524940"
"2224","ENSG00000076706","MCAM","ENST00000528976"
"2225","ENSG00000076706","MCAM","ENST00000530706"
"2226","ENSG00000076706","MCAM","ENST00000529257"
"2227","ENSG00000076706","MCAM","ENST00000529295"
"2228","ENSG00000076706","MCAM","ENST00000530006"
"2229","ENSG00000076706","MCAM","ENST00000530937"
"2230","ENSG00000076706","MCAM","ENST00000528502"
"2231","ENSG00000076706","MCAM","ENST00000529686"
"2232","ENSG00000076706","MCAM","ENST00000526190"
"2233","ENSG00000076706","MCAM","ENST00000525555"
"2234","ENSG00000076706","MCAM","ENST00000534522"
"2235","ENSG00000076706","MCAM","ENST00000530144"
"2236","ENSG00000076706","MCAM","ENST00000526992"
"2237","ENSG00000076706","MCAM","ENST00000616240"
"2238","ENSG00000109654","TRIM2","ENST00000491446"
"2239","ENSG00000109654","TRIM2","ENST00000441616"
"2240","ENSG00000109654","TRIM2","ENST00000437508"
"2241","ENSG00000109654","TRIM2","ENST00000496978"
"2242","ENSG00000109654","TRIM2","ENST00000479711"
"2243","ENSG00000109654","TRIM2","ENST00000494872"
"2244","ENSG00000109654","TRIM2","ENST00000338700"
"2245","ENSG00000109654","TRIM2","ENST00000632856"
"2246","ENSG00000109654","TRIM2","ENST00000502281"
"2247","ENSG00000109654","TRIM2","ENST00000482578"
"2248","ENSG00000109654","TRIM2","ENST00000433687"
"2249","ENSG00000109654","TRIM2","ENST00000460908"
"2250","ENSG00000244274","DBNDD2","ENST00000372723"
"2251","ENSG00000244274","DBNDD2","ENST00000372722"
"2252","ENSG00000244274","DBNDD2","ENST00000357275"
"2253","ENSG00000244274","DBNDD2","ENST00000372720"
"2254","ENSG00000244274","DBNDD2","ENST00000372717"
"2255","ENSG00000244274","DBNDD2","ENST00000360981"
"2256","ENSG00000244274","DBNDD2","ENST00000372712"
"2257","ENSG00000244274","DBNDD2","ENST00000372710"
"2258","ENSG00000244274","DBNDD2","ENST00000443296"
"2259","ENSG00000134853","PDGFRA","ENST00000257290"
"2260","ENSG00000134853","PDGFRA","ENST00000508170"
"2261","ENSG00000134853","PDGFRA","ENST00000509092"
"2262","ENSG00000134853","PDGFRA","ENST00000512143"
"2263","ENSG00000134853","PDGFRA","ENST00000509490"
"2264","ENSG00000134853","PDGFRA","ENST00000503856"
"2265","ENSG00000134853","PDGFRA","ENST00000504461"
"2266","ENSG00000134853","PDGFRA","ENST00000512522"
"2267","ENSG00000134853","PDGFRA","ENST00000461294"
"2268","ENSG00000134853","PDGFRA","ENST00000507536"
"2269","LRG_309","PDGFRA","LRG_309t1"
"2270","ENSG00000164171","ITGA2","ENST00000296585"
"2271","ENSG00000164171","ITGA2","ENST00000503810"
"2272","ENSG00000164171","ITGA2","ENST00000513685"
"2273","ENSG00000164171","ITGA2","ENST00000509814"
"2274","ENSG00000164171","ITGA2","ENST00000509960"
"2275","ENSG00000164171","ITGA2","ENST00000510722"
"2276","ENSG00000015592","STMN4","ENST00000350889"
"2277","ENSG00000015592","STMN4","ENST00000519997"
"2278","ENSG00000015592","STMN4","ENST00000265770"
"2279","ENSG00000015592","STMN4","ENST00000523048"
"2280","ENSG00000015592","STMN4","ENST00000519614"
"2281","ENSG00000015592","STMN4","ENST00000522908"
"2282","ENSG00000015592","STMN4","ENST00000522750"
"2283","ENSG00000039068","CDH1","ENST00000261769"
"2284","ENSG00000039068","CDH1","ENST00000566612"
"2285","ENSG00000039068","CDH1","ENST00000422392"
"2286","ENSG00000039068","CDH1","ENST00000566510"
"2287","ENSG00000039068","CDH1","ENST00000562836"
"2288","ENSG00000039068","CDH1","ENST00000564676"
"2289","ENSG00000039068","CDH1","ENST00000564745"
"2290","ENSG00000039068","CDH1","ENST00000561751"
"2291","ENSG00000039068","CDH1","ENST00000567320"
"2292","ENSG00000039068","CDH1","ENST00000565810"
"2293","ENSG00000039068","CDH1","ENST00000562118"
"2294","ENSG00000039068","CDH1","ENST00000612417"
"2295","ENSG00000039068","CDH1","ENST00000621016"
"2296","ENSG00000039068","CDH1","ENST00000611625"
"2297","LRG_301","CDH1","LRG_301t1"
"2298","ENSG00000092529","CAPN3","ENST00000357568"
"2299","ENSG00000092529","CAPN3","ENST00000349748"
"2300","ENSG00000092529","CAPN3","ENST00000397163"
"2301","ENSG00000092529","CAPN3","ENST00000638141"
"2302","ENSG00000092529","CAPN3","ENST00000397200"
"2303","ENSG00000092529","CAPN3","ENST00000569827"
"2304","ENSG00000092529","CAPN3","ENST00000567071"
"2305","ENSG00000092529","CAPN3","ENST00000337571"
"2306","ENSG00000092529","CAPN3","ENST00000569136"
"2307","ENSG00000092529","CAPN3","ENST00000561817"
"2308","ENSG00000092529","CAPN3","ENST00000565173"
"2309","ENSG00000092529","CAPN3","ENST00000397204"
"2310","ENSG00000092529","CAPN3","ENST00000565559"
"2311","ENSG00000092529","CAPN3","ENST00000565274"
"2312","ENSG00000092529","CAPN3","ENST00000564503"
"2313","ENSG00000092529","CAPN3","ENST00000466222"
"2314","ENSG00000092529","CAPN3","ENST00000562199"
"2315","ENSG00000092529","CAPN3","ENST00000567817"
"2316","ENSG00000092529","CAPN3","ENST00000568153"
"2317","ENSG00000092529","CAPN3","ENST00000356316"
"2318","ENSG00000092529","CAPN3","ENST00000318023"
"2319","ENSG00000100433","KCNK10","ENST00000340700"
"2320","ENSG00000100433","KCNK10","ENST00000312350"
"2321","ENSG00000100433","KCNK10","ENST00000319231"
"2322","ENSG00000100433","KCNK10","ENST00000556282"
"2323","ENSG00000165424","ZCCHC24","ENST00000372336"
"2324","ENSG00000165424","ZCCHC24","ENST00000372333"
"2325","ENSG00000264522","OTUD7B","ENST00000581312"
"2326","ENSG00000264522","OTUD7B","ENST00000417191"
"2327","ENSG00000264522","OTUD7B","ENST00000619871"
"2328","ENSG00000114993","RTKN","ENST00000305557"
"2329","ENSG00000114993","RTKN","ENST00000272430"
"2330","ENSG00000114993","RTKN","ENST00000233330"
"2331","ENSG00000114993","RTKN","ENST00000492013"
"2332","ENSG00000114993","RTKN","ENST00000469859"
"2333","ENSG00000114993","RTKN","ENST00000479256"
"2334","ENSG00000114993","RTKN","ENST00000472518"
"2335","ENSG00000114993","RTKN","ENST00000464094"
"2336","ENSG00000114993","RTKN","ENST00000460968"
"2337","ENSG00000114993","RTKN","ENST00000484453"
"2338","ENSG00000117632","STMN1","ENST00000513116"
"2339","ENSG00000117632","STMN1","ENST00000426559"
"2340","ENSG00000117632","STMN1","ENST00000455785"
"2341","ENSG00000117632","STMN1","ENST00000465604"
"2342","ENSG00000117632","STMN1","ENST00000357865"
"2343","ENSG00000117632","STMN1","ENST00000374291"
"2344","ENSG00000117632","STMN1","ENST00000485226"
"2345","ENSG00000117632","STMN1","ENST00000446334"
"2346","ENSG00000117632","STMN1","ENST00000399728"
"2347","ENSG00000117632","STMN1","ENST00000580971"
"2348","ENSG00000139438","FAM222A","ENST00000538780"
"2349","ENSG00000139438","FAM222A","ENST00000543653"
"2350","ENSG00000139438","FAM222A","ENST00000358906"
"2351","ENSG00000119139","TJP2","ENST00000413932"
"2352","ENSG00000119139","TJP2","ENST00000606364"
"2353","ENSG00000119139","TJP2","ENST00000636438"
"2354","ENSG00000119139","TJP2","ENST00000377259"
"2355","ENSG00000119139","TJP2","ENST00000423935"
"2356","ENSG00000119139","TJP2","ENST00000377245"
"2357","ENSG00000119139","TJP2","ENST00000348208"
"2358","ENSG00000119139","TJP2","ENST00000636247"
"2359","ENSG00000119139","TJP2","ENST00000535702"
"2360","ENSG00000119139","TJP2","ENST00000539225"
"2361","ENSG00000119139","TJP2","ENST00000498204"
"2362","ENSG00000119139","TJP2","ENST00000453658"
"2363","ENSG00000104267","CA2","ENST00000285379"
"2364","ENSG00000104267","CA2","ENST00000520127"
"2365","ENSG00000104267","CA2","ENST00000520996"
"2366","ENSG00000104267","CA2","ENST00000518231"
"2367","ENSG00000104267","CA2","ENST00000522742"
"2368","ENSG00000182504","CEP97","ENST00000341893"
"2369","ENSG00000182504","CEP97","ENST00000489172"
"2370","ENSG00000182504","CEP97","ENST00000494050"
"2371","ENSG00000182504","CEP97","ENST00000465011"
"2372","ENSG00000182504","CEP97","ENST00000467655"
"2373","ENSG00000182504","CEP97","ENST00000462076"
"2374","ENSG00000169504","CLIC4","ENST00000374379"
"2375","ENSG00000169504","CLIC4","ENST00000497755"
"2376","ENSG00000169504","CLIC4","ENST00000488683"
"2377","ENSG00000169504","CLIC4","ENST00000489758"
"2378","ENSG00000068903","SIRT2","ENST00000479290"
"2379","ENSG00000068903","SIRT2","ENST00000462654"
"2380","ENSG00000068903","SIRT2","ENST00000249396"
"2381","ENSG00000068903","SIRT2","ENST00000392081"
"2382","ENSG00000068903","SIRT2","ENST00000496069"
"2383","ENSG00000068903","SIRT2","ENST00000414941"
"2384","ENSG00000068903","SIRT2","ENST00000420440"
"2385","ENSG00000068903","SIRT2","ENST00000443898"
"2386","ENSG00000068903","SIRT2","ENST00000407552"
"2387","ENSG00000068903","SIRT2","ENST00000381766"
"2388","ENSG00000068903","SIRT2","ENST00000491960"
"2389","ENSG00000068903","SIRT2","ENST00000476771"
"2390","ENSG00000068903","SIRT2","ENST00000451193"
"2391","ENSG00000068903","SIRT2","ENST00000423526"
"2392","ENSG00000068903","SIRT2","ENST00000437828"
"2393","ENSG00000068903","SIRT2","ENST00000447739"
"2394","ENSG00000068903","SIRT2","ENST00000481381"
"2395","ENSG00000068903","SIRT2","ENST00000358931"
"2396","ENSG00000068903","SIRT2","ENST00000613542"
"2397","ENSG00000283100","SIRT2","ENST00000634707"
"2398","ENSG00000283100","SIRT2","ENST00000635261"
"2399","ENSG00000283100","SIRT2","ENST00000635086"
"2400","ENSG00000283100","SIRT2","ENST00000634533"
"2401","ENSG00000283100","SIRT2","ENST00000635478"
"2402","ENSG00000283100","SIRT2","ENST00000634328"
"2403","ENSG00000283100","SIRT2","ENST00000634746"
"2404","ENSG00000283100","SIRT2","ENST00000635078"
"2405","ENSG00000283100","SIRT2","ENST00000635486"
"2406","ENSG00000283100","SIRT2","ENST00000635694"
"2407","ENSG00000283100","SIRT2","ENST00000634637"
"2408","ENSG00000283100","SIRT2","ENST00000634932"
"2409","ENSG00000283100","SIRT2","ENST00000634572"
"2410","ENSG00000283100","SIRT2","ENST00000635209"
"2411","ENSG00000283100","SIRT2","ENST00000635627"
"2412","ENSG00000283100","SIRT2","ENST00000634761"
"2413","ENSG00000283100","SIRT2","ENST00000635338"
"2414","ENSG00000283100","SIRT2","ENST00000635192"
"2415","ENSG00000283100","SIRT2","ENST00000634295"
"2416","ENSG00000115935","WIPF1","ENST00000392547"
"2417","ENSG00000115935","WIPF1","ENST00000272746"
"2418","ENSG00000115935","WIPF1","ENST00000359761"
"2419","ENSG00000115935","WIPF1","ENST00000392546"
"2420","ENSG00000115935","WIPF1","ENST00000409891"
"2421","ENSG00000115935","WIPF1","ENST00000467149"
"2422","ENSG00000115935","WIPF1","ENST00000409415"
"2423","ENSG00000115935","WIPF1","ENST00000455428"
"2424","ENSG00000115935","WIPF1","ENST00000410117"
"2425","ENSG00000115935","WIPF1","ENST00000436221"
"2426","ENSG00000115935","WIPF1","ENST00000480400"
"2427","ENSG00000115935","WIPF1","ENST00000470752"
"2428","ENSG00000115935","WIPF1","ENST00000474332"
"2429","ENSG00000115935","WIPF1","ENST00000488830"
"2430","ENSG00000115935","WIPF1","ENST00000490887"
"2431","ENSG00000115935","WIPF1","ENST00000469002"
"2432","ENSG00000115935","WIPF1","ENST00000487291"
"2433","LRG_374","WIPF1","LRG_374t1"
"2434","ENSG00000105810","CDK6","ENST00000265734"
"2435","ENSG00000105810","CDK6","ENST00000467166"
"2436","ENSG00000105810","CDK6","ENST00000424848"
"2437","ENSG00000105810","CDK6","ENST00000473078"
"2438","ENSG00000105810","CDK6","ENST00000491250"
"2439","ENSG00000156804","FBXO32","ENST00000517956"
"2440","ENSG00000156804","FBXO32","ENST00000524000"
"2441","ENSG00000156804","FBXO32","ENST00000287396"
"2442","ENSG00000156804","FBXO32","ENST00000443022"
"2443","ENSG00000156804","FBXO32","ENST00000521719"
"2444","ENSG00000156804","FBXO32","ENST00000520511"
"2445","ENSG00000152527","PLEKHH2","ENST00000282406"
"2446","ENSG00000152527","PLEKHH2","ENST00000405223"
"2447","ENSG00000152527","PLEKHH2","ENST00000405000"
"2448","ENSG00000152527","PLEKHH2","ENST00000491692"
"2449","ENSG00000152527","PLEKHH2","ENST00000460356"
"2450","ENSG00000152527","PLEKHH2","ENST00000480103"
"2451","ENSG00000152527","PLEKHH2","ENST00000493408"
"2452","ENSG00000152527","PLEKHH2","ENST00000490038"
"2453","ENSG00000185046","ANKS1B","ENST00000555119"
"2454","ENSG00000185046","ANKS1B","ENST00000341752"
"2455","ENSG00000185046","ANKS1B","ENST00000549558"
"2456","ENSG00000185046","ANKS1B","ENST00000547776"
"2457","ENSG00000185046","ANKS1B","ENST00000551212"
"2458","ENSG00000185046","ANKS1B","ENST00000547010"
"2459","ENSG00000185046","ANKS1B","ENST00000550693"
"2460","ENSG00000185046","ANKS1B","ENST00000549025"
"2461","ENSG00000185046","ANKS1B","ENST00000549493"
"2462","ENSG00000185046","ANKS1B","ENST00000547446"
"2463","ENSG00000185046","ANKS1B","ENST00000333732"
"2464","ENSG00000185046","ANKS1B","ENST00000550778"
"2465","ENSG00000185046","ANKS1B","ENST00000547362"
"2466","ENSG00000185046","ANKS1B","ENST00000546568"
"2467","ENSG00000185046","ANKS1B","ENST00000546960"
"2468","ENSG00000185046","ANKS1B","ENST00000549315"
"2469","ENSG00000185046","ANKS1B","ENST00000546364"
"2470","ENSG00000185046","ANKS1B","ENST00000552407"
"2471","ENSG00000185046","ANKS1B","ENST00000549797"
"2472","ENSG00000185046","ANKS1B","ENST00000551613"
"2473","ENSG00000185046","ANKS1B","ENST00000551830"
"2474","ENSG00000185046","ANKS1B","ENST00000551560"
"2475","ENSG00000185046","ANKS1B","ENST00000552748"
"2476","ENSG00000185046","ANKS1B","ENST00000548447"
"2477","ENSG00000185046","ANKS1B","ENST00000552245"
"2478","ENSG00000185046","ANKS1B","ENST00000557083"
"2479","ENSG00000185046","ANKS1B","ENST00000552210"
"2480","ENSG00000185046","ANKS1B","ENST00000546631"
"2481","ENSG00000185046","ANKS1B","ENST00000550833"
"2482","ENSG00000185046","ANKS1B","ENST00000550157"
"2483","ENSG00000185046","ANKS1B","ENST00000549866"
"2484","ENSG00000185046","ANKS1B","ENST00000552232"
"2485","ENSG00000185046","ANKS1B","ENST00000552472"
"2486","ENSG00000185046","ANKS1B","ENST00000329257"
"2487","ENSG00000163393","SLC22A15","ENST00000369503"
"2488","ENSG00000163393","SLC22A15","ENST00000369502"
"2489","ENSG00000163393","SLC22A15","ENST00000481127"
"2490","ENSG00000028116","VRK2","ENST00000435505"
"2491","ENSG00000028116","VRK2","ENST00000417641"
"2492","ENSG00000028116","VRK2","ENST00000478687"
"2493","ENSG00000028116","VRK2","ENST00000463222"
"2494","ENSG00000028116","VRK2","ENST00000340157"
"2495","ENSG00000028116","VRK2","ENST00000432057"
"2496","ENSG00000028116","VRK2","ENST00000440705"
"2497","ENSG00000028116","VRK2","ENST00000428021"
"2498","ENSG00000028116","VRK2","ENST00000412104"
"2499","ENSG00000204278","TMEM235","ENST00000586400"
"2500","ENSG00000204278","TMEM235","ENST00000551068"
"2501","ENSG00000204278","TMEM235","ENST00000550981"
"2502","ENSG00000204278","TMEM235","ENST00000591033"
"2503","ENSG00000204278","TMEM235","ENST00000421688"
"2504","ENSG00000204278","TMEM235","ENST00000374946"
"2505","ENSG00000114166","KAT2B","ENST00000263754"
"2506","ENSG00000114166","KAT2B","ENST00000426228"
"2507","ENSG00000114166","KAT2B","ENST00000469085"
"2508","ENSG00000114166","KAT2B","ENST00000468111"
"2509","ENSG00000114166","KAT2B","ENST00000468400"
"2510","ENSG00000170802","FOXN2","ENST00000413569"
"2511","ENSG00000170802","FOXN2","ENST00000340553"
"2512","ENSG00000170802","FOXN2","ENST00000616844"
"2513","ENSG00000198948","MFAP3L","ENST00000393704"
"2514","ENSG00000198948","MFAP3L","ENST00000361618"
"2515","ENSG00000198948","MFAP3L","ENST00000512698"
"2516","ENSG00000198948","MFAP3L","ENST00000502832"
"2517","ENSG00000198948","MFAP3L","ENST00000507601"
"2518","ENSG00000198948","MFAP3L","ENST00000393702"
"2519","ENSG00000198948","MFAP3L","ENST00000506110"
"2520","ENSG00000198948","MFAP3L","ENST00000504999"
"2521","ENSG00000198948","MFAP3L","ENST00000506764"
"2522","ENSG00000198948","MFAP3L","ENST00000510306"
"2523","ENSG00000198948","MFAP3L","ENST00000514683"
"2524","ENSG00000092421","SEMA6A","ENST00000343348"
"2525","ENSG00000092421","SEMA6A","ENST00000257414"
"2526","ENSG00000092421","SEMA6A","ENST00000513137"
"2527","ENSG00000092421","SEMA6A","ENST00000515129"
"2528","ENSG00000092421","SEMA6A","ENST00000503865"
"2529","ENSG00000092421","SEMA6A","ENST00000510263"
"2530","ENSG00000092421","SEMA6A","ENST00000506114"
"2531","ENSG00000092421","SEMA6A","ENST00000514316"
"2532","ENSG00000092421","SEMA6A","ENST00000503402"
"2533","ENSG00000092421","SEMA6A","ENST00000510024"
"2534","ENSG00000092421","SEMA6A","ENST00000502996"
"2535","ENSG00000092421","SEMA6A","ENST00000503962"
"2536","ENSG00000092421","SEMA6A","ENST00000515009"
"2537","ENSG00000092421","SEMA6A","ENST00000509665"
"2538","ENSG00000092421","SEMA6A","ENST00000512156"
"2539","ENSG00000179104","TMTC2","ENST00000551915"
"2540","ENSG00000179104","TMTC2","ENST00000321196"
"2541","ENSG00000179104","TMTC2","ENST00000548305"
"2542","ENSG00000179104","TMTC2","ENST00000546590"
"2543","ENSG00000179104","TMTC2","ENST00000549919"
"2544","ENSG00000165476","REEP3","ENST00000373758"
"2545","ENSG00000165476","REEP3","ENST00000634963"
"2546","ENSG00000198648","STK39","ENST00000487143"
"2547","ENSG00000198648","STK39","ENST00000355999"
"2548","ENSG00000198648","STK39","ENST00000461000"
"2549","ENSG00000147588","PMP2","ENST00000256103"
"2550","ENSG00000147588","PMP2","ENST00000519260"
"2551","ENSG00000123119","NECAB1","ENST00000417640"
"2552","ENSG00000123119","NECAB1","ENST00000522729"
"2553","ENSG00000123119","NECAB1","ENST00000523962"
"2554","ENSG00000123119","NECAB1","ENST00000521954"
"2555","ENSG00000123119","NECAB1","ENST00000522820"
"2556","ENSG00000123119","NECAB1","ENST00000521366"
"2557","ENSG00000188641","DPYD","ENST00000370192"
"2558","ENSG00000188641","DPYD","ENST00000474241"
"2559","ENSG00000188641","DPYD","ENST00000306031"
"2560","ENSG00000188641","DPYD","ENST00000460019"
"2561","LRG_722","DPYD","LRG_722t1"
"2562","LRG_722","DPYD","LRG_722t2"
"2563","ENSG00000073417","PDE8A","ENST00000310298"
"2564","ENSG00000073417","PDE8A","ENST00000557957"
"2565","ENSG00000073417","PDE8A","ENST00000339708"
"2566","ENSG00000073417","PDE8A","ENST00000478717"
"2567","ENSG00000073417","PDE8A","ENST00000485596"
"2568","ENSG00000073417","PDE8A","ENST00000559742"
"2569","ENSG00000073417","PDE8A","ENST00000559086"
"2570","ENSG00000073417","PDE8A","ENST00000560789"
"2571","ENSG00000073417","PDE8A","ENST00000557819"
"2572","ENSG00000073417","PDE8A","ENST00000558543"
"2573","ENSG00000073417","PDE8A","ENST00000557954"
"2574","ENSG00000073417","PDE8A","ENST00000561105"
"2575","ENSG00000073417","PDE8A","ENST00000561374"
"2576","ENSG00000073417","PDE8A","ENST00000560333"
"2577","ENSG00000073417","PDE8A","ENST00000561024"
"2578","ENSG00000073417","PDE8A","ENST00000394553"
"2579","ENSG00000144815","NXPE3","ENST00000495842"
"2580","ENSG00000144815","NXPE3","ENST00000273347"
"2581","ENSG00000144815","NXPE3","ENST00000474165"
"2582","ENSG00000144815","NXPE3","ENST00000491511"
"2583","ENSG00000144815","NXPE3","ENST00000487830"
"2584","ENSG00000144815","NXPE3","ENST00000477909"
"2585","ENSG00000144815","NXPE3","ENST00000616286"
"2586","ENSG00000164303","ENPP6","ENST00000296741"
"2587","ENSG00000164303","ENPP6","ENST00000510054"
"2588","ENSG00000164303","ENPP6","ENST00000512353"
"2589","ENSG00000164303","ENPP6","ENST00000505644"
"2590","ENSG00000165443","PHYHIPL","ENST00000373880"
"2591","ENSG00000165443","PHYHIPL","ENST00000486074"
"2592","ENSG00000165443","PHYHIPL","ENST00000373878"
"2593","ENSG00000165443","PHYHIPL","ENST00000472199"
"2594","ENSG00000115271","GCA","ENST00000473240"
"2595","ENSG00000115271","GCA","ENST00000446271"
"2596","ENSG00000115271","GCA","ENST00000429691"
"2597","ENSG00000115271","GCA","ENST00000437150"
"2598","ENSG00000115271","GCA","ENST00000481161"
"2599","ENSG00000115271","GCA","ENST00000453113"
"2600","ENSG00000115271","GCA","ENST00000487445"
"2601","ENSG00000115271","GCA","ENST00000479199"
"2602","ENSG00000115271","GCA","ENST00000233612"
"2603","ENSG00000115271","GCA","ENST00000414723"
"2604","ENSG00000106069","CHN2","ENST00000582692"
"2605","ENSG00000106069","CHN2","ENST00000578605"
"2606","ENSG00000106069","CHN2","ENST00000606897"
"2607","ENSG00000106069","CHN2","ENST00000443025"
"2608","ENSG00000106069","CHN2","ENST00000588769"
"2609","ENSG00000106069","CHN2","ENST00000423511"
"2610","ENSG00000106069","CHN2","ENST00000439384"
"2611","ENSG00000106069","CHN2","ENST00000461824"
"2612","ENSG00000106069","CHN2","ENST00000474070"
"2613","ENSG00000106069","CHN2","ENST00000470261"
"2614","ENSG00000106069","CHN2","ENST00000222792"
"2615","ENSG00000106069","CHN2","ENST00000409350"
"2616","ENSG00000106069","CHN2","ENST00000409964"
"2617","ENSG00000106069","CHN2","ENST00000409922"
"2618","ENSG00000106069","CHN2","ENST00000412536"
"2619","ENSG00000106069","CHN2","ENST00000478128"
"2620","ENSG00000106069","CHN2","ENST00000482820"
"2621","ENSG00000106069","CHN2","ENST00000483081"
"2622","ENSG00000106069","CHN2","ENST00000491856"
"2623","ENSG00000106069","CHN2","ENST00000446446"
"2624","ENSG00000106069","CHN2","ENST00000412711"
"2625","ENSG00000106069","CHN2","ENST00000467441"
"2626","ENSG00000106069","CHN2","ENST00000493906"
"2627","ENSG00000106069","CHN2","ENST00000410098"
"2628","ENSG00000106069","CHN2","ENST00000433720"
"2629","ENSG00000106069","CHN2","ENST00000409041"
"2630","ENSG00000106069","CHN2","ENST00000439711"
"2631","ENSG00000106069","CHN2","ENST00000421775"
"2632","ENSG00000106069","CHN2","ENST00000424025"
"2633","ENSG00000106069","CHN2","ENST00000539406"
"2634","ENSG00000106069","CHN2","ENST00000495789"
"2635","ENSG00000106069","CHN2","ENST00000539389"
"2636","ENSG00000106069","CHN2","ENST00000435288"
"2637","ENSG00000259070","LINC00639","ENST00000553932"
"2638","ENSG00000259070","LINC00639","ENST00000554732"
"2639","ENSG00000259070","LINC00639","ENST00000557440"
"2640","ENSG00000259070","LINC00639","ENST00000557019"
"2641","ENSG00000259070","LINC00639","ENST00000556116"
"2642","ENSG00000157734","SNX22","ENST00000557789"
"2643","ENSG00000157734","SNX22","ENST00000325881"
"2644","ENSG00000157734","SNX22","ENST00000561334"
"2645","ENSG00000157734","SNX22","ENST00000558466"
