"","GENEID","SYMBOL","TXID"
"3481","ENSG00000135678","CPM","ENST00000548954"
"3482","ENSG00000135678","CPM","ENST00000551728"
"3483","ENSG00000135678","CPM","ENST00000547134"
"3484","ENSG00000135678","CPM","ENST00000547924"
"3485","ENSG00000135678","CPM","ENST00000548262"
"3486","ENSG00000135678","CPM","ENST00000549781"
"3487","ENSG00000135678","CPM","ENST00000549691"
"3488","ENSG00000135678","CPM","ENST00000338356"
"3489","ENSG00000009950","MLXIPL","ENST00000345114"
"3490","ENSG00000009950","MLXIPL","ENST00000414749"
"3491","ENSG00000009950","MLXIPL","ENST00000429400"
"3492","ENSG00000009950","MLXIPL","ENST00000313375"
"3493","ENSG00000009950","MLXIPL","ENST00000354613"
"3494","ENSG00000009950","MLXIPL","ENST00000434326"
"3495","ENSG00000009950","MLXIPL","ENST00000467221"
"3496","ENSG00000009950","MLXIPL","ENST00000476404"
"3497","ENSG00000009950","MLXIPL","ENST00000453275"
"3498","ENSG00000009950","MLXIPL","ENST00000488212"
"3499","ENSG00000009950","MLXIPL","ENST00000456640"
"3500","ENSG00000079819","EPB41L2","ENST00000452150"
"3501","ENSG00000079819","EPB41L2","ENST00000531410"
"3502","ENSG00000079819","EPB41L2","ENST00000528282"
"3503","ENSG00000079819","EPB41L2","ENST00000530481"
"3504","ENSG00000079819","EPB41L2","ENST00000445890"
"3505","ENSG00000079819","EPB41L2","ENST00000337057"
"3506","ENSG00000079819","EPB41L2","ENST00000530757"
"3507","ENSG00000079819","EPB41L2","ENST00000392427"
"3508","ENSG00000079819","EPB41L2","ENST00000368128"
"3509","ENSG00000079819","EPB41L2","ENST00000527411"
"3510","ENSG00000079819","EPB41L2","ENST00000524581"
"3511","ENSG00000079819","EPB41L2","ENST00000525271"
"3512","ENSG00000079819","EPB41L2","ENST00000526782"
"3513","ENSG00000079819","EPB41L2","ENST00000368126"
"3514","ENSG00000079819","EPB41L2","ENST00000525193"
"3515","ENSG00000079819","EPB41L2","ENST00000527659"
"3516","ENSG00000079819","EPB41L2","ENST00000529208"
"3517","ENSG00000079819","EPB41L2","ENST00000527017"
"3518","ENSG00000079819","EPB41L2","ENST00000527423"
"3519","ENSG00000079819","EPB41L2","ENST00000456097"
"3520","ENSG00000079819","EPB41L2","ENST00000533912"
"3521","ENSG00000079819","EPB41L2","ENST00000525198"
"3522","ENSG00000079819","EPB41L2","ENST00000534166"
"3523","ENSG00000079819","EPB41L2","ENST00000530148"
"3524","ENSG00000079819","EPB41L2","ENST00000528179"
"3525","ENSG00000079819","EPB41L2","ENST00000526333"
"3526","ENSG00000079819","EPB41L2","ENST00000529709"
"3527","ENSG00000079819","EPB41L2","ENST00000532499"
"3528","ENSG00000079819","EPB41L2","ENST00000526983"
"3529","ENSG00000079819","EPB41L2","ENST00000531356"
"3530","ENSG00000079819","EPB41L2","ENST00000530707"
"3531","ENSG00000079819","EPB41L2","ENST00000628542"
"3532","ENSG00000121895","TMEM156","ENST00000381938"
"3533","ENSG00000121895","TMEM156","ENST00000344606"
"3534","ENSG00000121895","TMEM156","ENST00000372489"
"3535","ENSG00000121895","TMEM156","ENST00000495029"
"3536","ENSG00000163171","CDC42EP3","ENST00000295324"
"3537","ENSG00000163171","CDC42EP3","ENST00000457889"
"3538","ENSG00000163171","CDC42EP3","ENST00000453555"
"3539","ENSG00000163171","CDC42EP3","ENST00000422687"
"3540","ENSG00000163171","CDC42EP3","ENST00000494083"
"3541","ENSG00000163171","CDC42EP3","ENST00000611976"
"3542","ENSG00000112773","FAM46A","ENST00000412306"
"3543","ENSG00000112773","FAM46A","ENST00000369754"
"3544","ENSG00000112773","FAM46A","ENST00000320172"
"3545","ENSG00000112773","FAM46A","ENST00000369756"
"3546","ENSG00000112773","FAM46A","ENST00000423467"
"3547","ENSG00000197329","PELI1","ENST00000358912"
"3548","ENSG00000197329","PELI1","ENST00000466177"
"3549","ENSG00000197329","PELI1","ENST00000494203"
"3550","ENSG00000197329","PELI1","ENST00000468869"
"3551","ENSG00000186417","GLDN","ENST00000335449"
"3552","ENSG00000186417","GLDN","ENST00000560215"
"3553","ENSG00000186417","GLDN","ENST00000558286"
"3554","ENSG00000186417","GLDN","ENST00000560690"
"3555","ENSG00000186417","GLDN","ENST00000559317"
"3556","ENSG00000186417","GLDN","ENST00000464150"
"3557","ENSG00000186417","GLDN","ENST00000396399"
"3558","ENSG00000186417","GLDN","ENST00000561194"
"3559","ENSG00000186417","GLDN","ENST00000558426"
"3560","ENSG00000186417","GLDN","ENST00000612989"
"3561","ENSG00000171943","SRGAP2C","ENST00000367123"
"3562","ENSG00000171943","SRGAP2C","ENST00000617209"
"3563","ENSG00000171943","SRGAP2C","ENST00000412759"
"3564","ENSG00000171943","SRGAP2C","ENST00000613462"
"3565","ENSG00000171943","SRGAP2C","ENST00000304465"
"3566","ENSG00000127124","HIVEP3","ENST00000372583"
"3567","ENSG00000127124","HIVEP3","ENST00000372584"
"3568","ENSG00000127124","HIVEP3","ENST00000460604"
"3569","ENSG00000127124","HIVEP3","ENST00000491442"
"3570","ENSG00000127124","HIVEP3","ENST00000489103"
"3571","ENSG00000127124","HIVEP3","ENST00000479350"
"3572","ENSG00000124762","CDKN1A","ENST00000459970"
"3573","ENSG00000124762","CDKN1A","ENST00000244741"
"3574","ENSG00000124762","CDKN1A","ENST00000373711"
"3575","ENSG00000124762","CDKN1A","ENST00000478800"
"3576","ENSG00000124762","CDKN1A","ENST00000462537"
"3577","ENSG00000124762","CDKN1A","ENST00000405375"
"3578","ENSG00000124762","CDKN1A","ENST00000615513"
"3579","ENSG00000124762","CDKN1A","ENST00000448526"
"3580","ENSG00000105875","WDR91","ENST00000466182"
"3581","ENSG00000105875","WDR91","ENST00000497853"
"3582","ENSG00000105875","WDR91","ENST00000462707"
"3583","ENSG00000105875","WDR91","ENST00000474411"
"3584","ENSG00000105875","WDR91","ENST00000479698"
"3585","ENSG00000105875","WDR91","ENST00000476775"
"3586","ENSG00000105875","WDR91","ENST00000485942"
"3587","ENSG00000105875","WDR91","ENST00000423565"
"3588","ENSG00000105875","WDR91","ENST00000354475"
"3589","ENSG00000140044","JDP2","ENST00000419727"
"3590","ENSG00000140044","JDP2","ENST00000559773"
"3591","ENSG00000140044","JDP2","ENST00000559060"
"3592","ENSG00000140044","JDP2","ENST00000558068"
"3593","ENSG00000140044","JDP2","ENST00000435893"
"3594","ENSG00000140044","JDP2","ENST00000267569"
"3595","ENSG00000140044","JDP2","ENST00000437176"
"3596","ENSG00000162496","DHRS3","ENST00000616661"
"3597","ENSG00000162496","DHRS3","ENST00000464917"
"3598","ENSG00000162496","DHRS3","ENST00000430996"
"3599","ENSG00000162496","DHRS3","ENST00000482265"
"3600","ENSG00000165312","OTUD1","ENST00000376495"
"3601","ENSG00000164111","ANXA5","ENST00000296511"
"3602","ENSG00000164111","ANXA5","ENST00000501272"
"3603","ENSG00000164111","ANXA5","ENST00000506395"
"3604","ENSG00000164111","ANXA5","ENST00000515017"
"3605","ENSG00000164111","ANXA5","ENST00000509648"
"3606","ENSG00000164111","ANXA5","ENST00000515717"
"3607","ENSG00000164111","ANXA5","ENST00000511552"
"3608","ENSG00000164111","ANXA5","ENST00000509016"
"3609","ENSG00000164111","ANXA5","ENST00000513428"
"3610","ENSG00000164111","ANXA5","ENST00000513523"
"3611","ENSG00000164111","ANXA5","ENST00000513728"
"3612","ENSG00000235321","AC007556.3","ENST00000432133"
"3613","ENSG00000204136","GGTA1P","ENST00000481534"
"3614","ENSG00000204136","GGTA1P","ENST00000495328"
"3615","ENSG00000204136","GGTA1P","ENST00000488429"
"3616","ENSG00000204136","GGTA1P","ENST00000481799"
"3617","ENSG00000204136","GGTA1P","ENST00000373793"
"3618","ENSG00000118640","VAMP8","ENST00000432071"
"3619","ENSG00000118640","VAMP8","ENST00000263864"
"3620","ENSG00000118640","VAMP8","ENST00000409760"
"3621","ENSG00000273356","RP11-804H8.6","ENST00000608605"
"3622","ENSG00000273356","RP11-804H8.6","ENST00000609204"
"3623","ENSG00000117448","AKR1A1","ENST00000372070"
"3624","ENSG00000117448","AKR1A1","ENST00000434299"
"3625","ENSG00000117448","AKR1A1","ENST00000496999"
"3626","ENSG00000117448","AKR1A1","ENST00000476957"
"3627","ENSG00000117448","AKR1A1","ENST00000481885"
"3628","ENSG00000117448","AKR1A1","ENST00000351829"
"3629","ENSG00000117448","AKR1A1","ENST00000471651"
"3630","ENSG00000117448","AKR1A1","ENST00000497973"
"3631","ENSG00000117448","AKR1A1","ENST00000473038"
"3632","ENSG00000117448","AKR1A1","ENST00000495913"
"3633","ENSG00000117448","AKR1A1","ENST00000487654"
"3634","ENSG00000117448","AKR1A1","ENST00000475919"
"3635","ENSG00000117448","AKR1A1","ENST00000475985"
"3636","ENSG00000117448","AKR1A1","ENST00000621846"
"3637","ENSG00000111725","PRKAB1","ENST00000229328"
"3638","ENSG00000111725","PRKAB1","ENST00000541640"
"3639","ENSG00000111725","PRKAB1","ENST00000537400"
"3640","ENSG00000111725","PRKAB1","ENST00000540121"
"3641","ENSG00000111725","PRKAB1","ENST00000545223"
"3642","ENSG00000111725","PRKAB1","ENST00000545870"
"3643","ENSG00000111725","PRKAB1","ENST00000542698"
"3644","ENSG00000111725","PRKAB1","ENST00000538271"
"3645","ENSG00000111725","PRKAB1","ENST00000537057"
"3646","ENSG00000111725","PRKAB1","ENST00000630317"
"3647","ENSG00000107798","LIPA","ENST00000336233"
"3648","ENSG00000107798","LIPA","ENST00000371837"
"3649","ENSG00000107798","LIPA","ENST00000428800"
"3650","ENSG00000107798","LIPA","ENST00000282673"
"3651","ENSG00000107798","LIPA","ENST00000487618"
"3652","ENSG00000107798","LIPA","ENST00000463623"
"3653","ENSG00000107798","LIPA","ENST00000489359"
"3654","ENSG00000107798","LIPA","ENST00000456827"
"3655","ENSG00000213755","RP11-342F17.1","ENST00000482584"
"3656","ENSG00000153234","NR4A2","ENST00000339562"
"3657","ENSG00000153234","NR4A2","ENST00000426264"
"3658","ENSG00000153234","NR4A2","ENST00000409572"
"3659","ENSG00000153234","NR4A2","ENST00000417764"
"3660","ENSG00000153234","NR4A2","ENST00000417972"
"3661","ENSG00000153234","NR4A2","ENST00000409108"
"3662","ENSG00000153234","NR4A2","ENST00000429376"
"3663","ENSG00000153234","NR4A2","ENST00000406048"
"3664","ENSG00000153234","NR4A2","ENST00000424077"
"3665","ENSG00000153234","NR4A2","ENST00000421709"
"3666","ENSG00000153208","MERTK","ENST00000295408"
"3667","ENSG00000153208","MERTK","ENST00000409780"
"3668","ENSG00000153208","MERTK","ENST00000439966"
"3669","ENSG00000153208","MERTK","ENST00000473065"
"3670","ENSG00000153208","MERTK","ENST00000449344"
"3671","ENSG00000153208","MERTK","ENST00000421804"
"3672","ENSG00000153208","MERTK","ENST00000616902"
"3673","ENSG00000131446","MGAT1","ENST00000333055"
"3674","ENSG00000131446","MGAT1","ENST00000307826"
"3675","ENSG00000131446","MGAT1","ENST00000446023"
"3676","ENSG00000131446","MGAT1","ENST00000427865"
"3677","ENSG00000131446","MGAT1","ENST00000504671"
"3678","ENSG00000131446","MGAT1","ENST00000506889"
"3679","ENSG00000131446","MGAT1","ENST00000514283"
"3680","ENSG00000131446","MGAT1","ENST00000512695"
"3681","ENSG00000131446","MGAT1","ENST00000506269"
"3682","ENSG00000131446","MGAT1","ENST00000514438"
"3683","ENSG00000131446","MGAT1","ENST00000502678"
"3684","ENSG00000131446","MGAT1","ENST00000513431"
"3685","ENSG00000131446","MGAT1","ENST00000507384"
"3686","ENSG00000131446","MGAT1","ENST00000504385"
"3687","ENSG00000131446","MGAT1","ENST00000514760"
"3688","ENSG00000131446","MGAT1","ENST00000505682"
"3689","ENSG00000131446","MGAT1","ENST00000512080"
"3690","ENSG00000131446","MGAT1","ENST00000510341"
"3691","ENSG00000131446","MGAT1","ENST00000508702"
"3692","ENSG00000131446","MGAT1","ENST00000513149"
"3693","ENSG00000131446","MGAT1","ENST00000510962"
"3694","ENSG00000131446","MGAT1","ENST00000508090"
"3695","ENSG00000131446","MGAT1","ENST00000506708"
"3696","ENSG00000131446","MGAT1","ENST00000506033"
"3697","ENSG00000131446","MGAT1","ENST00000393340"
"3698","ENSG00000103811","CTSH","ENST00000220166"
"3699","ENSG00000103811","CTSH","ENST00000527715"
"3700","ENSG00000103811","CTSH","ENST00000525807"
"3701","ENSG00000103811","CTSH","ENST00000533777"
"3702","ENSG00000103811","CTSH","ENST00000534237"
"3703","ENSG00000103811","CTSH","ENST00000534533"
"3704","ENSG00000103811","CTSH","ENST00000527138"
"3705","ENSG00000103811","CTSH","ENST00000529612"
"3706","ENSG00000103811","CTSH","ENST00000529861"
"3707","ENSG00000103811","CTSH","ENST00000528741"
"3708","ENSG00000103811","CTSH","ENST00000529263"
"3709","ENSG00000103811","CTSH","ENST00000528191"
"3710","ENSG00000103811","CTSH","ENST00000534038"
"3711","ENSG00000103811","CTSH","ENST00000530010"
"3712","ENSG00000103811","CTSH","ENST00000530929"
"3713","ENSG00000103811","CTSH","ENST00000534268"
"3714","ENSG00000103811","CTSH","ENST00000528436"
"3715","ENSG00000103811","CTSH","ENST00000615999"
"3716","ENSG00000211455","STK38L","ENST00000541191"
"3717","ENSG00000211455","STK38L","ENST00000389032"
"3718","ENSG00000211455","STK38L","ENST00000545470"
"3719","ENSG00000211455","STK38L","ENST00000544367"
"3720","ENSG00000211455","STK38L","ENST00000539863"
"3721","ENSG00000211455","STK38L","ENST00000434385"
"3722","ENSG00000211455","STK38L","ENST00000540996"
"3723","ENSG00000211455","STK38L","ENST00000546286"
"3724","ENSG00000211455","STK38L","ENST00000543246"
"3725","ENSG00000211455","STK38L","ENST00000544969"
"3726","ENSG00000211455","STK38L","ENST00000407753"
"3727","ENSG00000211455","STK38L","ENST00000536093"
"3728","ENSG00000211455","STK38L","ENST00000543992"
"3729","ENSG00000279602","CTD-3014M21.1","ENST00000624705"
"3730","ENSG00000132170","PPARG","ENST00000397010"
"3731","ENSG00000132170","PPARG","ENST00000397029"
"3732","ENSG00000132170","PPARG","ENST00000309576"
"3733","ENSG00000132170","PPARG","ENST00000397015"
"3734","ENSG00000132170","PPARG","ENST00000455517"
"3735","ENSG00000132170","PPARG","ENST00000397012"
"3736","ENSG00000132170","PPARG","ENST00000397026"
"3737","ENSG00000132170","PPARG","ENST00000497594"
"3738","ENSG00000132170","PPARG","ENST00000438682"
"3739","ENSG00000132170","PPARG","ENST00000397000"
"3740","ENSG00000132170","PPARG","ENST00000477039"
"3741","ENSG00000132170","PPARG","ENST00000287820"
"3742","ENSG00000132170","PPARG","ENST00000397023"
"3743","ENSG00000132170","PPARG","ENST00000396999"
"3744","ENSG00000171115","GIMAP8","ENST00000307271"
"3745","ENSG00000222041","LINC00152","ENST00000409054"
"3746","ENSG00000222041","LINC00152","ENST00000331944"
"3747","ENSG00000222041","LINC00152","ENST00000409139"
"3748","ENSG00000222041","LINC00152","ENST00000409898"
"3749","ENSG00000222041","LINC00152","ENST00000419680"
"3750","ENSG00000222041","LINC00152","ENST00000414584"
"3751","ENSG00000222041","LINC00152","ENST00000455131"
"3752","ENSG00000222041","LINC00152","ENST00000423846"
"3753","ENSG00000222041","LINC00152","ENST00000414030"
"3754","ENSG00000222041","LINC00152","ENST00000437561"
"3755","ENSG00000222041","LINC00152","ENST00000629257"
"3756","ENSG00000222041","LINC00152","ENST00000413202"
"3757","ENSG00000222041","LINC00152","ENST00000603948"
"3758","ENSG00000222041","LINC00152","ENST00000612724"
"3759","ENSG00000163162","RNF149","ENST00000485752"
"3760","ENSG00000163162","RNF149","ENST00000424632"
"3761","ENSG00000163162","RNF149","ENST00000295317"
"3762","ENSG00000163162","RNF149","ENST00000490553"
"3763","ENSG00000163162","RNF149","ENST00000463726"
"3764","ENSG00000163162","RNF149","ENST00000478404"
"3765","ENSG00000110031","LPXN","ENST00000530561"
"3766","ENSG00000110031","LPXN","ENST00000395074"
"3767","ENSG00000110031","LPXN","ENST00000528954"
"3768","ENSG00000110031","LPXN","ENST00000528489"
"3769","ENSG00000110031","LPXN","ENST00000529915"
"3770","ENSG00000065357","DGKA","ENST00000546878"
"3771","ENSG00000065357","DGKA","ENST00000546995"
"3772","ENSG00000065357","DGKA","ENST00000547015"
"3773","ENSG00000065357","DGKA","ENST00000331886"
"3774","ENSG00000065357","DGKA","ENST00000555090"
"3775","ENSG00000065357","DGKA","ENST00000549629"
"3776","ENSG00000065357","DGKA","ENST00000555218"
"3777","ENSG00000065357","DGKA","ENST00000548479"
"3778","ENSG00000065357","DGKA","ENST00000547324"
"3779","ENSG00000065357","DGKA","ENST00000553084"
"3780","ENSG00000065357","DGKA","ENST00000547358"
"3781","ENSG00000065357","DGKA","ENST00000548549"
"3782","ENSG00000065357","DGKA","ENST00000549368"
"3783","ENSG00000065357","DGKA","ENST00000548407"
"3784","ENSG00000065357","DGKA","ENST00000555025"
"3785","ENSG00000065357","DGKA","ENST00000551615"
"3786","ENSG00000065357","DGKA","ENST00000547535"
"3787","ENSG00000065357","DGKA","ENST00000549323"
"3788","ENSG00000065357","DGKA","ENST00000549097"
"3789","ENSG00000065357","DGKA","ENST00000551156"
"3790","ENSG00000065357","DGKA","ENST00000402956"
"3791","ENSG00000065357","DGKA","ENST00000553783"
"3792","ENSG00000065357","DGKA","ENST00000557080"
"3793","ENSG00000065357","DGKA","ENST00000432422"
"3794","ENSG00000065357","DGKA","ENST00000556001"
"3795","ENSG00000065357","DGKA","ENST00000550115"
"3796","ENSG00000065357","DGKA","ENST00000548378"
"3797","ENSG00000065357","DGKA","ENST00000551296"
"3798","ENSG00000065357","DGKA","ENST00000551707"
"3799","ENSG00000065357","DGKA","ENST00000552478"
"3800","ENSG00000065357","DGKA","ENST00000550888"
"3801","ENSG00000065357","DGKA","ENST00000556344"
"3802","ENSG00000065357","DGKA","ENST00000549079"
"3803","ENSG00000065357","DGKA","ENST00000551739"
"3804","ENSG00000065357","DGKA","ENST00000549085"
"3805","ENSG00000065357","DGKA","ENST00000552687"
"3806","ENSG00000065357","DGKA","ENST00000546895"
"3807","ENSG00000065357","DGKA","ENST00000549986"
"3808","ENSG00000065357","DGKA","ENST00000552335"
"3809","ENSG00000065357","DGKA","ENST00000548047"
"3810","ENSG00000065357","DGKA","ENST00000554434"
"3811","ENSG00000065357","DGKA","ENST00000557180"
"3812","ENSG00000065357","DGKA","ENST00000552652"
"3813","ENSG00000065357","DGKA","ENST00000550484"
"3814","ENSG00000065357","DGKA","ENST00000552903"
"3815","ENSG00000065357","DGKA","ENST00000551585"
"3816","ENSG00000065357","DGKA","ENST00000550957"
"3817","ENSG00000065357","DGKA","ENST00000548491"
"3818","ENSG00000065357","DGKA","ENST00000394147"
"3819","ENSG00000250125","RP11-707A18.1","ENST00000509932"
"3820","ENSG00000196369","SRGAP2B","ENST00000612199"
"3821","ENSG00000196369","SRGAP2B","ENST00000621582"
"3822","ENSG00000196369","SRGAP2B","ENST00000467933"
"3823","ENSG00000196369","SRGAP2B","ENST00000463366"
"3824","ENSG00000196369","SRGAP2B","ENST00000494534"
"3825","ENSG00000196369","SRGAP2B","ENST00000619678"
"3826","ENSG00000164024","METAP1","ENST00000296411"
"3827","ENSG00000164024","METAP1","ENST00000510209"
"3828","ENSG00000164024","METAP1","ENST00000507537"
"3829","ENSG00000164024","METAP1","ENST00000506238"
"3830","ENSG00000164024","METAP1","ENST00000503247"
"3831","ENSG00000164024","METAP1","ENST00000510107"
"3832","ENSG00000164024","METAP1","ENST00000513199"
"3833","ENSG00000164024","METAP1","ENST00000506548"
"3834","ENSG00000164024","METAP1","ENST00000513097"
"3835","ENSG00000164024","METAP1","ENST00000510133"
"3836","ENSG00000164024","METAP1","ENST00000514051"
"3837","ENSG00000164024","METAP1","ENST00000625963"
"3838","ENSG00000068305","MEF2A","ENST00000560493"
"3839","ENSG00000068305","MEF2A","ENST00000354410"
"3840","ENSG00000068305","MEF2A","ENST00000558856"
"3841","ENSG00000068305","MEF2A","ENST00000558812"
"3842","ENSG00000068305","MEF2A","ENST00000559036"
"3843","ENSG00000068305","MEF2A","ENST00000558983"
"3844","ENSG00000068305","MEF2A","ENST00000557785"
"3845","ENSG00000068305","MEF2A","ENST00000558049"
"3846","ENSG00000068305","MEF2A","ENST00000449277"
"3847","ENSG00000068305","MEF2A","ENST00000557942"
"3848","ENSG00000068305","MEF2A","ENST00000559903"
"3849","ENSG00000068305","MEF2A","ENST00000561125"
"3850","ENSG00000068305","MEF2A","ENST00000338042"
"3851","ENSG00000150637","CD226","ENST00000578928"
"3852","ENSG00000150637","CD226","ENST00000280200"
"3853","ENSG00000150637","CD226","ENST00000581982"
"3854","ENSG00000150637","CD226","ENST00000577287"
"3855","ENSG00000150637","CD226","ENST00000582621"
"3856","ENSG00000150637","CD226","ENST00000579496"
"3857","ENSG00000150637","CD226","ENST00000583955"
"3858","ENSG00000150637","CD226","ENST00000580335"
"3859","ENSG00000155849","ELMO1","ENST00000396045"
"3860","ENSG00000155849","ELMO1","ENST00000310758"
"3861","ENSG00000155849","ELMO1","ENST00000396040"
"3862","ENSG00000155849","ELMO1","ENST00000442504"
"3863","ENSG00000155849","ELMO1","ENST00000497024"
"3864","ENSG00000155849","ELMO1","ENST00000487843"
"3865","ENSG00000155849","ELMO1","ENST00000448602"
"3866","ENSG00000155849","ELMO1","ENST00000464262"
"3867","ENSG00000155849","ELMO1","ENST00000420636"
"3868","ENSG00000155849","ELMO1","ENST00000472359"
"3869","ENSG00000155849","ELMO1","ENST00000433246"
"3870","ENSG00000155849","ELMO1","ENST00000487336"
"3871","ENSG00000155849","ELMO1","ENST00000424212"
"3872","ENSG00000155849","ELMO1","ENST00000455119"
"3873","ENSG00000155849","ELMO1","ENST00000455879"
"3874","ENSG00000155849","ELMO1","ENST00000463390"
"3875","ENSG00000155849","ELMO1","ENST00000453399"
"3876","ENSG00000155849","ELMO1","ENST00000445322"
"3877","ENSG00000155849","ELMO1","ENST00000479447"
"3878","ENSG00000206394","CLIC1","ENST00000400052"
"3879","ENSG00000206394","CLIC1","ENST00000383404"
"3880","ENSG00000206394","CLIC1","ENST00000383405"
"3881","ENSG00000206394","CLIC1","ENST00000400058"
"3882","ENSG00000206394","CLIC1","ENST00000614982"
"3883","ENSG00000213719","CLIC1","ENST00000375784"
"3884","ENSG00000213719","CLIC1","ENST00000375779"
"3885","ENSG00000213719","CLIC1","ENST00000375780"
"3886","ENSG00000213719","CLIC1","ENST00000395892"
"3887","ENSG00000213719","CLIC1","ENST00000616760"
"3888","ENSG00000223639","CLIC1","ENST00000425464"
"3889","ENSG00000223639","CLIC1","ENST00000423143"
"3890","ENSG00000223639","CLIC1","ENST00000438750"
"3891","ENSG00000223639","CLIC1","ENST00000451546"
"3892","ENSG00000223639","CLIC1","ENST00000622613"
"3893","ENSG00000226248","CLIC1","ENST00000422167"
"3894","ENSG00000226248","CLIC1","ENST00000438708"
"3895","ENSG00000226248","CLIC1","ENST00000431921"
"3896","ENSG00000226248","CLIC1","ENST00000415179"
"3897","ENSG00000226248","CLIC1","ENST00000621055"
"3898","ENSG00000226417","CLIC1","ENST00000418285"
"3899","ENSG00000226417","CLIC1","ENST00000423055"
"3900","ENSG00000226417","CLIC1","ENST00000442045"
"3901","ENSG00000226417","CLIC1","ENST00000435242"
"3902","ENSG00000226417","CLIC1","ENST00000618288"
"3903","ENSG00000226651","CLIC1","ENST00000456863"
"3904","ENSG00000226651","CLIC1","ENST00000434202"
"3905","ENSG00000226651","CLIC1","ENST00000420458"
"3906","ENSG00000226651","CLIC1","ENST00000433916"
"3907","ENSG00000226651","CLIC1","ENST00000619727"
"3908","ENSG00000230685","CLIC1","ENST00000457485"
"3909","ENSG00000230685","CLIC1","ENST00000423804"
"3910","ENSG00000230685","CLIC1","ENST00000447369"
"3911","ENSG00000230685","CLIC1","ENST00000447338"
"3912","ENSG00000230685","CLIC1","ENST00000614673"
"3913","ENSG00000152518","ZFP36L2","ENST00000282388"
"3914","ENSG00000158122","AAED1","ENST00000411939"
"3915","ENSG00000158122","AAED1","ENST00000375234"
"3916","ENSG00000158122","AAED1","ENST00000446045"
"3917","ENSG00000158122","AAED1","ENST00000464512"
"3918","ENSG00000164691","TAGAP","ENST00000367066"
"3919","ENSG00000164691","TAGAP","ENST00000326965"
"3920","ENSG00000164691","TAGAP","ENST00000338313"
"3921","ENSG00000028137","TNFRSF1B","ENST00000376259"
"3922","ENSG00000028137","TNFRSF1B","ENST00000492361"
"3923","ENSG00000028137","TNFRSF1B","ENST00000489921"
"3924","ENSG00000028137","TNFRSF1B","ENST00000536782"
"3925","ENSG00000028137","TNFRSF1B","ENST00000622420"
"3926","ENSG00000251139","RP11-701P16.2","ENST00000508020"
"3927","ENSG00000251003","ZFPM2-AS1","ENST00000520433"
"3928","ENSG00000251003","ZFPM2-AS1","ENST00000524045"
"3929","ENSG00000251003","ZFPM2-AS1","ENST00000520594"
"3930","ENSG00000251003","ZFPM2-AS1","ENST00000518932"
"3931","ENSG00000251003","ZFPM2-AS1","ENST00000509144"
"3932","ENSG00000251003","ZFPM2-AS1","ENST00000520078"
"3933","ENSG00000251003","ZFPM2-AS1","ENST00000521622"
"3934","ENSG00000226751","AF127936.5","ENST00000435315"
"3935","ENSG00000133574","GIMAP4","ENST00000255945"
"3936","ENSG00000133574","GIMAP4","ENST00000461940"
"3937","ENSG00000133574","GIMAP4","ENST00000494750"
"3938","ENSG00000133574","GIMAP4","ENST00000478135"
"3939","ENSG00000133574","GIMAP4","ENST00000479232"
"3940","ENSG00000151929","BAG3","ENST00000369085"
"3941","ENSG00000151929","BAG3","ENST00000450186"
"3942","LRG_742","BAG3","LRG_742t1"
"3943","ENSG00000166888","STAT6","ENST00000300134"
"3944","ENSG00000166888","STAT6","ENST00000555222"
"3945","ENSG00000166888","STAT6","ENST00000538913"
"3946","ENSG00000166888","STAT6","ENST00000557563"
"3947","ENSG00000166888","STAT6","ENST00000543873"
"3948","ENSG00000166888","STAT6","ENST00000556155"
"3949","ENSG00000166888","STAT6","ENST00000537215"
"3950","ENSG00000166888","STAT6","ENST00000454075"
"3951","ENSG00000166888","STAT6","ENST00000554764"
"3952","ENSG00000166888","STAT6","ENST00000555318"
"3953","ENSG00000166888","STAT6","ENST00000554202"
"3954","ENSG00000166888","STAT6","ENST00000555375"
"3955","ENSG00000166888","STAT6","ENST00000553533"
"3956","ENSG00000166888","STAT6","ENST00000557781"
"3957","ENSG00000166888","STAT6","ENST00000555641"
"3958","ENSG00000166888","STAT6","ENST00000555849"
"3959","ENSG00000166888","STAT6","ENST00000556259"
"3960","ENSG00000166888","STAT6","ENST00000553499"
"3961","ENSG00000166888","STAT6","ENST00000553397"
"3962","ENSG00000166888","STAT6","ENST00000555104"
"3963","ENSG00000166888","STAT6","ENST00000554663"
"3964","ENSG00000166888","STAT6","ENST00000554825"
"3965","ENSG00000166888","STAT6","ENST00000557635"
"3966","ENSG00000166888","STAT6","ENST00000553275"
"3967","ENSG00000107968","MAP3K8","ENST00000263056"
"3968","ENSG00000107968","MAP3K8","ENST00000415139"
"3969","ENSG00000107968","MAP3K8","ENST00000375322"
"3970","ENSG00000107968","MAP3K8","ENST00000413724"
"3971","ENSG00000107968","MAP3K8","ENST00000375321"
"3972","ENSG00000107968","MAP3K8","ENST00000430603"
"3973","ENSG00000107968","MAP3K8","ENST00000542547"
"3974","ENSG00000116991","SIPA1L2","ENST00000366630"
"3975","ENSG00000116991","SIPA1L2","ENST00000308942"
"3976","ENSG00000116991","SIPA1L2","ENST00000486472"
"3977","ENSG00000116991","SIPA1L2","ENST00000495863"
"3978","ENSG00000116991","SIPA1L2","ENST00000494056"
"3979","ENSG00000116991","SIPA1L2","ENST00000262861"
